Entry Date,ID,Exit Date,Pages Viewed,Conversion
2015-02-08 12:46:41,650096489968991232,n/a,1,No
2015-02-08 12:49:58,403118086944732160,2015-02-08 12:50:02,1,No
2015-02-08 12:50:04,5020291456504925184,2015-02-08 12:59:04,2,No
2015-02-08 12:51:57,6553161139401803776,2015-02-08 12:51:58,1,No
2015-02-08 13:00:19,1761993325327462400,2015-02-08 13:00:27,1,No
2015-02-08 13:00:37,88871155298404352,2015-02-08 13:00:57,1,No
2015-02-08 13:02:29,2805215727592461312,2015-02-08 13:02:32,1,No
2015-02-08 13:05:39,4938408069815702528,n/a,10,No
2015-02-08 13:14:50,6382534676275256320,2015-02-08 13:14:55,1,No
2015-02-08 13:19:11,7167808118216568832,2015-02-08 13:19:15,1,No
2015-02-08 13:19:17,8724386821299573760,2015-02-08 13:21:42,9,No
2015-02-08 13:19:09,2035600572765539328,2015-02-08 13:24:00,9,No
2015-02-08 13:24:42,357197819669347328,2015-02-08 13:25:54,5,No
2015-02-08 13:29:44,4974669565797337088,2015-02-08 13:30:49,7,No
2015-02-08 13:30:58,3467636548871660544,2015-02-08 13:31:14,1,No
2015-02-08 13:37:48,5795078005739499520,n/a,4,No
2015-02-08 13:45:37,1521564951743697920,n/a,8,No
2015-02-08 13:47:18,8632343089677237248,2015-02-08 13:49:03,6,No
2015-02-08 13:51:11,1867822517419272192,2015-02-08 13:52:30,3,No
2015-02-08 13:53:24,7206430995861372928,n/a,2,No
2015-02-08 13:53:23,1061289494296941568,2015-02-08 13:55:08,10,No
2015-02-08 13:53:52,1284771285924898816,2015-02-08 13:58:42,1,No
2015-02-08 13:54:37,7320185880900468736,2015-02-08 13:56:34,4,No
2015-02-08 13:54:28,2602076762896898048,2015-02-08 13:58:44,9,No
2015-02-08 13:57:06,2951355054379163648,2015-02-08 13:57:13,1,No
2015-02-08 13:57:52,8948110720303835136,2015-02-08 13:58:01,1,No
2015-02-08 14:00:37,5736263941544445952,2015-02-08 14:08:44,7,No
2015-02-08 14:01:48,5645882921489677312,2015-02-08 14:02:00,1,No
2015-02-08 14:01:59,9000352995202946048,n/a,3,No
2015-02-08 14:02:39,1023955210313625600,2015-02-08 14:02:47,1,No
2015-02-08 14:04:21,4077923561565523968,n/a,1,No
2015-02-08 14:04:17,8166855622583572480,2015-02-08 14:04:25,1,No
2015-02-08 14:04:45,8349345580991398912,2015-02-08 14:07:24,15,Yes
2015-02-08 14:06:23,5322111363063116800,2015-02-08 14:06:25,1,No
2015-02-08 14:09:17,4935159184899628032,2015-02-08 14:09:24,1,No
2015-02-08 14:11:36,4609139192135874560,2015-02-08 14:11:42,1,No
2015-02-08 14:14:06,7499104915546624000,2015-02-08 14:16:07,9,No
2015-02-08 14:15:47,5147924294021228544,2015-02-08 14:16:57,9,No
2015-02-08 14:16:15,822027353710945280,2015-02-08 14:18:30,5,No
2015-02-08 14:36:51,1292701569573726208,2015-02-08 14:36:53,1,No
2015-02-08 14:44:03,4525690618124647424,2015-02-08 14:50:01,2,No
2015-02-08 14:47:44,7773496101136763904,2015-02-08 14:49:43,3,No
2015-02-08 14:49:50,4742106110074745856,2015-02-08 14:51:25,6,No
2015-02-08 14:51:00,4957156461844876288,2015-02-08 14:51:07,1,No
2015-02-08 14:49:44,5167910972758969344,2015-02-08 14:49:54,1,No
2015-02-08 14:51:14,503184843209515008,2015-02-08 14:51:19,1,No
2015-02-08 14:53:06,2690997703549391872,2015-02-08 14:53:13,1,No
2015-02-08 14:54:00,8120011248787801088,2015-02-08 14:59:02,13,Yes
2015-02-08 14:54:29,4484195119780397056,2015-02-08 14:55:29,3,No
2015-02-08 14:55:08,2876745344126480384,2015-02-08 14:55:11,1,No
2015-02-08 14:55:20,6147249151166211072,2015-02-08 14:56:52,3,No
2015-02-08 14:57:44,8090197170529895424,2015-02-08 14:59:15,1,No
2015-02-08 15:00:50,6318342608074084352,2015-02-08 15:03:00,9,No
2015-02-08 15:02:22,8154809104199971840,2015-02-08 15:03:26,8,No
2015-02-08 15:09:56,1486068519993875456,2015-02-08 15:11:45,1,No
2015-02-08 15:17:06,2596776666102134784,2015-02-08 15:19:20,10,No
2015-02-08 15:17:31,1539214037763685376,2015-02-08 15:23:29,8,No
2015-02-08 15:17:31,5939421644208070656,2015-02-08 15:21:12,1,No
2015-02-08 15:18:08,7465176371282288640,2015-02-08 15:18:39,1,No
2015-02-08 15:20:38,7999657680861422592,2015-02-08 15:22:03,8,No
2015-02-08 15:23:48,1738259661203021824,2015-02-08 15:25:15,8,No
2015-02-08 15:26:35,2422791162409459712,2015-02-08 15:26:37,1,No
2015-02-08 15:26:52,6482390084693108736,2015-02-08 15:29:25,6,No
2015-02-08 15:28:11,7260038178914792448,n/a,1,No
2015-02-08 15:27:14,6556937477718187008,2015-02-08 15:27:18,1,No
2015-02-08 15:30:44,3305946451826625536,2015-02-08 15:31:54,5,No
2015-02-08 15:31:34,9155050385178316800,2015-02-08 15:31:50,1,No
2015-02-08 15:35:31,4218255112366357504,2015-02-08 15:37:19,4,No
2015-02-08 15:36:05,7358566036798486528,2015-02-08 15:37:06,10,No
2015-02-08 15:38:01,3103481105299610624,2015-02-08 15:38:08,1,No
2015-02-08 15:39:26,4381558035932417024,2015-02-08 15:40:32,2,No
2015-02-08 15:45:53,6505840800732054528,2015-02-08 15:46:04,1,No
2015-02-08 15:50:29,4113918359101094912,2015-02-08 15:53:20,8,No
2015-02-08 15:53:40,3362925342944270336,2015-02-08 16:00:45,5,No
2015-02-08 15:54:27,6025506301329758208,2015-02-08 15:55:39,1,No
2015-02-08 15:54:58,3043668674623285248,2015-02-08 15:55:42,1,No
2015-02-08 15:58:28,6871757997033435136,2015-02-08 16:04:28,7,No
2015-02-08 15:59:39,8245516557765629952,2015-02-08 16:01:34,1,No
2015-02-08 16:00:29,5040347090845721600,2015-02-08 16:00:31,1,No
2015-02-08 16:03:31,4626605890039361536,2015-02-08 16:03:41,1,No
2015-02-08 16:03:46,3993671678869038080,2015-02-08 16:06:29,8,No
2015-02-08 16:03:34,1178291102578268160,2015-02-08 16:05:24,9,No
2015-02-08 16:06:04,8044246667121506304,2015-02-08 16:09:33,9,No
2015-02-08 16:08:25,3857418740483277824,2015-02-08 16:08:32,1,No
2015-02-08 16:12:55,6448618755243602944,2015-02-08 16:13:00,1,No
2015-02-08 16:14:22,4031086185797514240,2015-02-08 16:14:30,1,No
2015-02-08 16:15:26,2591360444712028160,2015-02-08 16:17:24,3,No
2015-02-08 16:16:23,1441182838862247936,2015-02-08 16:16:47,1,No
2015-02-08 16:16:28,8537827600575437824,2015-02-08 16:18:24,2,No
2015-02-08 16:18:35,4885754384177298432,2015-02-08 16:20:34,8,No
2015-02-08 16:18:37,7538068118730981376,2015-02-08 16:24:19,1,No
2015-02-08 16:29:54,673260979806053376,2015-02-08 16:31:58,5,No
2015-02-08 16:33:22,7070387294335147008,2015-02-08 16:33:43,1,No
2015-02-08 16:44:09,8717008564303269888,2015-02-08 16:46:05,6,No
2015-02-08 16:44:27,8236889016155962368,2015-02-08 16:44:29,1,No
2015-02-08 16:44:20,569840711378689024,2015-02-08 16:45:52,2,No
2015-02-08 16:46:50,2911945956095896576,2015-02-08 16:49:05,7,No
2015-02-08 16:49:32,3649936574496262144,n/a,1,No
2015-02-08 16:53:19,1452766144855951360,2015-02-08 16:53:25,1,No
2015-02-08 17:01:21,2029714682463361024,2015-02-08 17:03:54,3,No
2015-02-08 17:05:23,3171996318025773056,2015-02-08 17:08:18,9,No
2015-02-08 17:07:26,8240218751719168000,2015-02-08 17:07:27,1,No
2015-02-08 17:13:02,7364971930446935040,2015-02-08 17:13:05,1,No
2015-02-08 17:13:54,971189809834821632,2015-02-08 17:15:49,8,No
2015-02-08 17:15:09,5649912024703279104,2015-02-08 17:15:21,1,No
2015-02-08 17:16:32,602676526994903040,2015-02-08 17:16:36,1,No
2015-02-08 17:17:35,5911474344012115968,2015-02-08 17:17:46,1,No
2015-02-08 17:20:26,4267092405243695104,2015-02-08 17:21:49,10,No
2015-02-08 17:22:36,6905032425530001408,2015-02-08 17:25:02,9,No
2015-02-08 17:24:49,123718923654699008,2015-02-08 17:26:29,5,No
2015-02-08 17:32:55,3881739116028157952,2015-02-08 17:38:04,1,No
2015-02-08 17:40:45,8546820083194075136,2015-02-08 17:44:06,12,Yes
2015-02-08 17:39:37,6252000008276475904,2015-02-08 17:39:39,1,No
2015-02-08 17:42:48,3230739856915646464,2015-02-08 17:46:48,3,No
2015-02-08 17:45:28,4181555378573903872,2015-02-08 17:46:47,4,No
2015-02-08 17:45:05,4633199795108484096,n/a,6,No
2015-02-08 17:55:13,3066611347728980992,2015-02-08 17:56:34,7,No
2015-02-08 17:55:56,2131490618705667072,2015-02-08 17:57:09,6,No
2015-02-08 17:56:55,8580156442865737728,2015-02-08 17:58:06,3,No
2015-02-08 17:57:29,8249232109854360576,2015-02-08 18:00:00,7,No
2015-02-08 17:58:13,2286631374214949888,2015-02-08 18:00:24,4,No
2015-02-08 18:09:49,3194964071526995968,2015-02-08 18:14:54,6,No
2015-02-08 18:10:57,8326987929557767168,2015-02-08 18:11:04,1,No
2015-02-08 18:13:03,7321933373473136640,2015-02-08 18:16:32,9,No
2015-02-08 18:14:53,32149178762852352,2015-02-08 18:16:52,1,No
2015-02-08 18:16:00,870717533605102592,2015-02-08 18:16:14,1,No
2015-02-08 18:31:17,8072053137430274048,2015-02-08 18:39:45,9,No
2015-02-08 18:32:25,8376702165056537600,2015-02-08 18:34:16,10,Yes
2015-02-08 18:35:48,4987100030904680448,2015-02-08 18:36:51,9,No
2015-02-08 18:38:26,8097413439180665856,2015-02-08 18:42:20,20,Yes
2015-02-08 18:42:48,8492336895301088256,2015-02-08 18:43:14,1,No
2015-02-08 18:42:49,2994847682049810432,2015-02-08 18:43:50,4,No
2015-02-08 18:45:00,8520625419933929472,2015-02-08 18:45:01,1,No
2015-02-08 18:48:42,9009495175019041792,2015-02-08 18:51:46,3,No
2015-02-08 18:53:18,7352540794290045952,2015-02-08 18:54:42,5,No
2015-02-08 19:02:20,1450384145935275008,2015-02-08 19:05:45,8,No
2015-02-08 19:08:14,8366329493219146752,2015-02-08 19:11:04,5,No
2015-02-08 19:09:42,3491698837259138048,2015-02-08 19:09:57,1,No
2015-02-08 19:09:51,3752042630101099520,2015-02-08 19:12:09,2,No
2015-02-08 19:10:54,364038828071432192,n/a,6,Yes
2015-02-08 19:15:12,3179156946248062976,2015-02-08 19:17:30,10,No
2015-02-08 19:18:24,3997241898069771264,2015-02-08 19:20:52,10,No
2015-02-08 19:21:03,1274452159661939712,2015-02-08 19:21:16,1,No
2015-02-08 19:21:07,239197126143329280,2015-02-08 19:21:10,1,No
2015-02-08 19:21:45,2570324378995622912,2015-02-08 19:23:25,4,No
2015-02-08 19:25:49,3770949051748858880,2015-02-08 19:27:41,7,No
2015-02-08 19:26:09,7643257997952195584,2015-02-08 19:37:01,12,Yes
2015-02-08 19:26:11,7605438984002157568,2015-02-08 19:27:26,5,No
2015-02-08 19:31:35,4047108330196658176,2015-02-08 19:31:39,1,No
2015-02-08 19:39:23,1163254654043585536,2015-02-08 19:39:47,1,No
2015-02-08 19:40:56,3935704575198092288,n/a,17,Yes
2015-02-08 19:41:03,914507139404181504,2015-02-08 19:41:10,1,No
2015-02-08 19:42:39,3405595158708806656,2015-02-08 19:45:27,4,No
2015-02-08 19:45:32,7893626254757989376,2015-02-08 19:47:29,9,No
2015-02-08 19:55:04,967896710141467648,2015-02-08 19:56:28,9,No
2015-02-08 20:00:03,1241745993707973632,n/a,1,No
2015-02-08 20:09:15,5425212106376579072,n/a,1,No
2015-02-08 20:11:13,1336404413710061568,n/a,1,No
2015-02-08 20:15:55,339230313202086912,2015-02-08 20:16:07,1,No
2015-02-08 20:20:22,7583629388008351744,2015-02-08 20:20:30,1,No
2015-02-08 20:20:47,8760280373849839616,2015-02-08 20:23:23,8,No
2015-02-08 20:20:42,2158597593273751552,2015-02-08 20:22:41,10,No
2015-02-08 20:22:14,4913659366847697920,2015-02-08 20:23:35,10,No
2015-02-08 20:22:03,4023414286963476480,2015-02-08 20:24:22,2,No
2015-02-08 20:22:41,6740656442021417984,2015-02-08 20:28:54,4,No
2015-02-08 20:25:39,4601784356695922688,2015-02-08 20:25:44,1,No
2015-02-08 20:25:55,5615638257712305152,2015-02-08 20:26:04,1,No
2015-02-08 20:31:54,3015947264371338240,n/a,4,No
2015-02-08 20:36:28,7419192800941398016,2015-02-08 20:38:13,2,No
2015-02-08 20:43:51,453721808331244544,2015-02-08 20:44:55,10,No
2015-02-08 20:45:27,2556647072912887808,2015-02-08 20:46:37,6,No
2015-02-08 20:48:37,7234157125181407232,2015-02-08 20:48:48,1,No
2015-02-08 20:48:46,3555582843726480384,2015-02-08 20:50:24,14,Yes
2015-02-08 20:52:09,8219179762704644096,2015-02-08 20:55:27,3,No
2015-02-08 20:51:32,1399001198105844736,2015-02-08 20:51:56,1,No
2015-02-08 21:01:32,2250357292855845888,n/a,1,No
2015-02-08 21:02:29,1959539146884763648,2015-02-08 21:04:52,3,No
2015-02-08 21:02:44,6335904826409945088,2015-02-08 21:02:45,1,No
2015-02-08 21:03:48,2836436039734345728,2015-02-08 21:04:11,1,No
2015-02-08 21:07:14,3149440953358919680,2015-02-08 21:10:02,5,No
2015-02-08 21:09:45,111831666013095936,2015-02-08 21:09:52,1,No
2015-02-08 21:11:53,2235249728090830848,2015-02-08 21:11:57,1,No
2015-02-08 21:11:47,5201044764155317248,2015-02-08 21:11:48,1,No
2015-02-08 21:13:17,7718714208347582464,2015-02-08 21:13:48,1,No
2015-02-08 21:13:56,3690936867099883520,2015-02-08 21:17:25,9,No
2015-02-08 21:15:31,341803205389498368,n/a,2,No
2015-02-08 21:18:59,4080289722149557248,2015-02-08 21:19:23,1,No
2015-02-08 21:28:33,1651427499469189120,2015-02-08 21:30:22,2,No
2015-02-08 21:30:46,7232583243761482752,2015-02-08 21:30:49,1,No
2015-02-08 21:33:42,2390895298111835136,2015-02-08 21:33:44,1,No
2015-02-08 21:34:10,4762445541011022848,2015-02-08 21:34:27,1,No
2015-02-08 21:41:26,5123669297409677312,2015-02-08 21:42:35,6,No
2015-02-08 21:47:39,3014070241993803776,2015-02-08 21:47:56,1,No
2015-02-08 21:47:17,4961473710358618112,2015-02-08 21:48:21,7,No
2015-02-08 21:57:41,6920075875784710144,2015-02-08 21:59:03,5,No
2015-02-08 21:59:35,4371279672751851520,2015-02-08 21:59:42,1,No
2015-02-08 22:00:02,8464542491948072960,2015-02-08 22:00:13,1,No
2015-02-08 22:01:13,7661482375235081216,2015-02-08 22:06:29,7,No
2015-02-08 22:03:38,1955558176505560064,2015-02-08 22:03:43,1,No
2015-02-08 22:08:35,9048512027136490496,2015-02-08 22:18:25,2,No
2015-02-08 22:09:38,4455293243983630336,2015-02-08 22:09:43,1,No
2015-02-08 22:10:39,7500131258273615872,2015-02-08 22:10:43,1,No
2015-02-08 22:14:36,5515310388292732928,2015-02-08 22:17:23,5,No
2015-02-08 22:17:53,787558544164466688,2015-02-08 22:21:23,4,No
2015-02-08 22:23:02,4454243314824801280,2015-02-08 22:23:06,1,No
2015-02-08 22:38:21,1220209235296515072,2015-02-08 22:39:29,8,No
2015-02-08 22:40:33,7119849746343385088,2015-02-08 22:42:36,5,No
2015-02-08 22:45:34,5892312421927246848,2015-02-08 22:47:20,9,No
2015-02-08 22:46:20,1979414544844696576,2015-02-08 22:48:05,5,No
2015-02-08 22:47:11,6427124285047063552,2015-02-08 22:47:14,1,No
2015-02-08 22:48:49,837740323738390528,n/a,9,No
2015-02-08 22:55:08,9115639607517347840,2015-02-08 22:55:28,1,No
2015-02-08 22:56:26,3192214245619469312,2015-02-08 22:58:23,9,No
2015-02-08 23:00:15,5070010188878756864,2015-02-08 23:06:47,17,Yes
2015-02-08 23:04:23,4283115573419983872,2015-02-08 23:04:31,1,No
2015-02-08 23:06:46,3302298936435875840,n/a,1,No
2015-02-08 23:10:41,1980922589767830528,2015-02-08 23:12:25,2,No
2015-02-08 23:09:59,577457790531944448,n/a,1,No
2015-02-08 23:12:13,7723860904395557888,2015-02-08 23:15:55,10,No
2015-02-08 23:15:32,6953361536316685312,2015-02-08 23:15:38,1,No
2015-02-08 23:18:35,6394693467602327552,2015-02-08 23:19:51,1,No
2015-02-08 23:28:04,2619172763444154368,n/a,10,No
2015-02-08 23:27:09,6679423031046550528,2015-02-08 23:27:26,1,No
2015-02-08 23:40:47,1825354380614240256,2015-02-08 23:40:51,1,No
2015-02-08 23:59:53,1186350395451694080,2015-02-09 00:00:16,1,No
2015-02-09 00:26:49,6498333851712602112,2015-02-09 00:27:04,1,No
2015-02-09 00:29:25,7349275141655197696,2015-02-09 00:31:25,10,No
2015-02-09 00:34:01,2954817106432138240,n/a,1,No
2015-02-09 00:35:25,5401099152400763904,2015-02-09 00:40:22,8,No
2015-02-09 01:13:30,7740301044150799360,2015-02-09 01:15:04,10,No
2015-02-09 02:18:22,8361889909413656576,n/a,6,No
2015-02-09 02:31:37,5424970140412430336,2015-02-09 02:31:38,1,No
2015-02-09 03:27:00,7211380247592003584,2015-02-09 03:27:01,1,No
2015-02-09 03:29:21,93473577382406144,2015-02-09 03:29:22,1,No
2015-02-09 03:56:15,2036494499187767296,2015-02-09 03:57:33,2,No
2015-02-09 04:27:03,3247896809613443072,2015-02-09 04:27:13,1,No
2015-02-09 05:24:15,3995601952718021632,2015-02-09 05:25:57,5,No
2015-02-09 05:54:36,4842427908437497856,2015-02-09 05:57:17,8,No
2015-02-09 06:27:05,6522628792846388224,2015-02-09 06:27:25,1,No
2015-02-09 06:30:49,3151350641683277824,2015-02-09 06:32:08,4,No
2015-02-09 06:42:43,4144446067067110400,2015-02-09 06:42:57,1,No
2015-02-09 06:47:22,3262271558065525760,2015-02-09 06:48:38,6,No
2015-02-09 06:52:37,7253114806708051968,2015-02-09 06:53:02,1,No
2015-02-09 06:54:39,2654123145306598400,2015-02-09 06:55:42,2,No
2015-02-09 07:01:36,6234622281631241216,2015-02-09 07:02:28,1,No
2015-02-09 07:15:11,6154855338616496128,2015-02-09 07:16:21,7,No
2015-02-09 07:24:00,3228458711906884608,n/a,7,No
2015-02-09 07:25:10,1895704400306293760,2015-02-09 07:28:05,1,No
2015-02-09 07:34:57,6820592478328287232,2015-02-09 07:36:55,7,No
2015-02-09 07:43:44,2562599295498828800,2015-02-09 07:59:46,9,Yes
2015-02-09 07:45:53,2954869139909390336,2015-02-09 07:50:56,7,No
2015-02-09 07:51:31,876201261369570304,2015-02-09 07:51:32,1,No
2015-02-09 07:56:18,8303301943960026112,2015-02-09 07:57:32,10,No
2015-02-09 07:54:42,5225266493103893504,2015-02-09 07:55:01,1,No
2015-02-09 08:05:49,1009519404450193408,2015-02-09 08:05:51,1,No
2015-02-09 08:23:36,8122124623439485952,2015-02-09 08:23:45,1,No
2015-02-09 08:28:08,6291887508941824000,2015-02-09 08:33:24,2,No
2015-02-09 08:34:36,13959847063373824,2015-02-09 08:34:49,1,No
2015-02-09 08:36:24,7117366046092436480,2015-02-09 08:39:09,4,No
2015-02-09 08:37:31,2794420333694824448,2015-02-09 08:39:30,1,No
2015-02-09 08:39:34,9173741185779655680,2015-02-09 08:40:58,7,No
2015-02-09 08:41:08,281024849137046528,2015-02-09 08:42:18,7,No
2015-02-09 08:49:17,8673428982736608256,2015-02-09 08:49:19,1,No
2015-02-09 08:52:03,6081913486457964544,2015-02-09 08:54:15,4,No
2015-02-09 08:55:36,7501894016193908736,2015-02-09 08:57:50,6,No
2015-02-09 09:01:49,4280790385283106816,2015-02-09 09:04:20,5,No
2015-02-09 09:04:19,7261493791974710272,2015-02-09 09:05:57,10,No
2015-02-09 09:17:05,579073940561464320,2015-02-09 09:18:06,3,No
2015-02-09 09:17:25,6147289740466677760,2015-02-09 09:18:41,6,No
2015-02-09 09:19:05,3131580405083553792,n/a,9,No
2015-02-09 09:18:49,6989247626504814592,2015-02-09 09:24:21,9,No
2015-02-09 09:19:34,3839284421297116160,n/a,10,No
2015-02-09 09:20:37,7790156040320807936,2015-02-09 09:23:08,1,No
2015-02-09 09:25:40,1895996022589907968,2015-02-09 09:28:35,10,Yes
2015-02-09 09:25:38,131355536389199872,2015-02-09 09:27:55,5,No
2015-02-09 09:31:05,9108567355827296256,2015-02-09 09:33:33,1,No
2015-02-09 09:30:43,3988213088344887296,2015-02-09 09:30:46,1,No
2015-02-09 09:40:42,362435359540538368,n/a,1,No
2015-02-09 09:44:08,2139289168247774208,2015-02-09 09:45:12,5,No
2015-02-09 09:46:21,5707610480137314304,2015-02-09 09:46:59,1,No
2015-02-09 09:52:51,1190573098874141696,n/a,1,No
2015-02-09 09:54:16,8006307900900295680,2015-02-09 09:58:29,6,No
2015-02-09 09:59:49,2078191227253730304,2015-02-09 10:03:38,3,Yes
2015-02-09 09:59:04,8438960258508431360,2015-02-09 10:00:46,3,Yes
2015-02-09 10:01:41,8281312356180822016,2015-02-09 10:01:48,1,No
2015-02-09 10:02:22,7131110871001294848,n/a,1,No
2015-02-09 10:04:10,1814281924817506304,2015-02-09 10:04:13,1,No
2015-02-09 10:05:54,4973973065087307776,2015-02-09 10:06:12,1,No
2015-02-09 10:14:35,2553610804600517632,2015-02-09 10:14:39,1,No
2015-02-09 10:18:04,7244849396895351808,2015-02-09 10:20:37,4,No
2015-02-09 10:25:16,7003870931581687808,2015-02-09 10:26:31,7,No
2015-02-09 10:26:26,2963109124097014784,2015-02-09 10:26:34,1,No
2015-02-09 10:29:37,4226755403006403584,n/a,10,No
2015-02-09 10:31:00,2802647234144029696,2015-02-09 10:32:05,2,No
2015-02-09 10:32:21,5732474288690828288,2015-02-09 10:35:00,2,No
2015-02-09 10:33:04,1672599501532750848,2015-02-09 10:38:35,10,No
2015-02-09 10:40:26,3541739853779043328,2015-02-09 10:41:49,2,No
2015-02-09 10:40:23,4905447838599760896,2015-02-09 10:42:52,7,No
2015-02-09 10:41:05,1334347326236195840,2015-02-09 10:41:18,1,No
2015-02-09 10:42:07,445077755271963648,2015-02-09 10:44:38,4,No
2015-02-09 10:44:24,6597626458266779648,n/a,7,No
2015-02-09 10:49:19,2728531866466791424,n/a,1,No
2015-02-09 10:50:04,5697896129581897728,2015-02-09 10:51:25,9,No
2015-02-09 10:51:49,6601118821236731904,2015-02-09 10:51:49,1,No
2015-02-09 10:58:47,218295159265810432,2015-02-09 10:59:02,1,No
2015-02-09 11:02:18,7855193604916823040,2015-02-09 11:02:37,1,No
2015-02-09 11:02:46,1922874193200041984,2015-02-09 11:03:17,1,No
2015-02-09 11:03:27,1369385087314575360,2015-02-09 11:06:27,7,No
2015-02-09 11:04:39,3862014266355101696,2015-02-09 11:07:54,10,No
2015-02-09 11:08:01,1767412459011329024,2015-02-09 11:12:26,9,No
2015-02-09 11:12:08,6918882548010382336,2015-02-09 11:13:35,10,No
2015-02-09 11:14:44,3319206289792168960,2015-02-09 11:16:33,3,No
2015-02-09 11:16:14,9114940177413908480,2015-02-09 11:17:22,10,No
2015-02-09 11:16:33,4553321068936520704,2015-02-09 11:19:56,2,No
2015-02-09 11:26:11,4029563222627148800,2015-02-09 11:27:30,3,No
2015-02-09 11:26:30,9107362781767560192,2015-02-09 11:29:06,1,No
2015-02-09 11:28:43,1512022434405671936,2015-02-09 11:28:50,1,No
2015-02-09 11:31:18,6955871587403933696,n/a,1,No
2015-02-09 11:32:26,5696877079119594496,2015-02-09 11:35:02,3,No
2015-02-09 11:35:19,6632694213963128832,2015-02-09 11:38:55,5,No
2015-02-09 11:38:53,2997843395868188672,2015-02-09 11:42:00,7,No
2015-02-09 11:38:13,6240876884100707328,2015-02-09 11:40:31,2,No
2015-02-09 11:42:16,5106911836049366016,2015-02-09 11:44:45,2,No
2015-02-09 11:48:09,7323639887916046336,2015-02-09 11:48:30,1,No
2015-02-09 11:49:47,2183517679887771648,n/a,1,No
2015-02-09 11:50:23,4744321720400431104,2015-02-09 11:50:35,1,No
2015-02-09 11:57:33,3179083034507017216,2015-02-09 12:01:52,5,No
2015-02-09 11:58:07,6307458226456201216,2015-02-09 11:59:48,15,Yes
2015-02-09 11:58:17,7721385527001585664,2015-02-09 12:01:04,10,Yes
2015-02-09 12:00:07,312466939971731456,2015-02-09 12:07:04,9,No
2015-02-09 12:03:52,8360341501607802880,2015-02-09 12:04:01,1,No
2015-02-09 12:09:43,852942168556763136,2015-02-09 12:09:50,1,No
2015-02-09 12:12:12,8414623473056754688,2015-02-09 12:15:21,2,No
2015-02-09 12:13:54,6496316559438704640,2015-02-09 12:16:21,3,No
2015-02-09 12:14:53,8610916343934178304,2015-02-09 12:17:44,7,No
2015-02-09 12:14:11,4937628815207546880,2015-02-09 12:17:35,7,No
2015-02-09 12:14:58,8772926647761067008,2015-02-09 12:17:29,8,No
2015-02-09 12:24:12,4686999865228328960,2015-02-09 12:26:03,2,No
2015-02-09 12:26:32,2959851568095601664,2015-02-09 12:27:32,10,No
2015-02-09 12:28:53,7139442339811873792,n/a,7,No
2015-02-09 12:29:02,6683215091002714112,2015-02-09 12:32:41,2,No
2015-02-09 12:33:20,2523786897673467904,2015-02-09 12:36:28,5,No
2015-02-09 12:35:41,6830530022987971584,2015-02-09 12:35:44,1,No
2015-02-09 12:36:09,2816426624376055808,2015-02-09 12:36:21,1,No
2015-02-09 12:38:39,5592824485694736384,2015-02-09 12:38:49,1,No
2015-02-09 12:39:14,6050894257397372928,2015-02-09 12:45:35,20,Yes
2015-02-09 12:42:57,5839200899113064448,2015-02-09 12:43:07,1,No
2015-02-09 12:48:29,725376636644310016,2015-02-09 12:48:36,1,No
2015-02-09 13:05:42,4230921680692152320,2015-02-09 13:06:03,1,No
2015-02-09 13:05:25,2358883571913988096,2015-02-09 13:06:27,9,No
2015-02-09 13:08:31,2624279851802569728,2015-02-09 13:14:29,8,No
2015-02-09 13:12:00,1372711890823695360,2015-02-09 13:12:06,1,No
2015-02-09 13:13:11,3752681736263950336,2015-02-09 13:13:18,1,No
2015-02-09 13:14:32,2011241903395246080,2015-02-09 13:14:33,1,No
2015-02-09 13:13:33,6150975340444083200,2015-02-09 13:13:38,1,No
2015-02-09 13:13:45,6473428246660417536,2015-02-09 13:15:02,7,No
2015-02-09 13:15:15,8530709136630556672,2015-02-09 13:16:38,5,No
2015-02-09 13:17:53,4484228607518997504,2015-02-09 13:19:09,7,No
2015-02-09 13:22:48,5512137320180745216,2015-02-09 13:22:50,1,No
2015-02-09 13:25:21,3203985409314567168,2015-02-09 13:28:41,7,No
2015-02-09 13:29:42,2853063614266545152,n/a,5,No
2015-02-09 13:29:06,3958685016962670592,2015-02-09 13:29:11,1,No
2015-02-09 13:32:13,4516618125655474176,2015-02-09 13:33:23,10,No
2015-02-09 13:33:38,2872150202628330496,n/a,9,No
2015-02-09 13:34:40,7826731664896598016,2015-02-09 13:36:27,9,No
2015-02-09 13:40:35,8832301034538067968,2015-02-09 13:40:39,1,No
2015-02-09 13:43:42,7862875414122551296,2015-02-09 13:43:50,1,No
2015-02-09 13:49:45,8948083101581841408,2015-02-09 13:49:51,1,No
2015-02-09 13:53:40,8610690156320694272,2015-02-09 13:53:51,1,No
2015-02-09 13:53:01,7889404473289633792,2015-02-09 13:57:01,1,No
2015-02-09 13:53:17,3552707103822397440,2015-02-09 13:54:30,5,No
2015-02-09 13:57:02,8405823804327088128,2015-02-09 13:58:16,7,No
2015-02-09 13:55:34,7845977723840295936,2015-02-09 14:01:46,9,No
2015-02-09 13:57:04,8829826091299294208,2015-02-09 13:59:57,10,No
2015-02-09 13:57:43,5253431428684094464,2015-02-09 13:57:50,1,No
2015-02-09 13:58:49,7291963930778311680,2015-02-09 14:00:25,2,No
